sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Vermont,2020-09-09,-7.0,4.0,131.076923076912,-24.846153846154397,-31.0,7.0,0.7097194707873741
Vermont,2020-09-10,-8.0,2.0,126.53846153845,-24.923076923077502,-30.0,6.0,0.66393111783335
Vermont,2020-09-11,-11.0,-2.0,122.0,-25.0,-30.0,6.0,0.892872882603471
Vermont,2020-09-12,-11.0,-1.0,197.0,-21.0,-11.0,-1.0,0.686825294310362
Vermont,2020-09-13,-10.0,2.0,108.0,-36.0,-12.0,0.0,0.824190353172435
Vermont,2020-09-14,-3.0,0.0,123.0,-23.0,-27.0,6.0,1.16760300032762
Vermont,2020-09-15,-5.0,2.0,135.0,-17.0,-27.0,7.0,1.07602629441957
Vermont,2020-09-16,-5.0,1.0,129.0,-21.0,-30.0,8.0,0.938661235557495
Vermont,2020-09-17,-9.0,0.0,101.0,-27.0,-27.0,7.0,0.984449588511519
Vermont,2020-09-18,-10.0,-2.0,107.0,-27.0,-28.0,7.0,0.572354411925302
Vermont,2020-09-19,-9.0,0.0,163.0,-30.0,-13.0,1.0,0.755507823741398
Vermont,2020-09-20,-3.0,5.0,137.0,-34.0,-11.0,0.0,0.7097194707873741
Vermont,2020-09-21,-4.0,-1.0,117.0,-25.0,-29.0,7.0,0.434989353063229
Vermont,2020-09-22,-8.0,-1.0,121.0,-21.0,-28.0,7.0,0.4578835295402411
Vermont,2020-09-23,-8.0,2.0,107.0,-21.0,-29.0,9.0,0.4578835295402411
Vermont,2020-09-24,-9.0,1.0,109.0,-22.0,-26.0,7.0,0.6181427648793261
Vermont,2020-09-25,-10.0,0.0,120.0,-24.0,-26.0,7.0,0.755507823741398
Vermont,2020-09-26,-5.0,2.0,225.0,-20.0,-9.0,0.0,0.66393111783335
Vermont,2020-09-27,2.0,9.0,185.0,-23.0,-10.0,-1.0,0.6181427648793261
Vermont,2020-09-28,-3.0,1.0,103.0,-23.0,-26.0,7.0,0.5494602354482899
Vermont,2020-09-29,-7.0,0.0,89.0,-25.0,-25.0,8.0,0.641036941356338
Vermont,2020-09-30,-7.0,2.0,61.0,-29.0,-30.0,10.0,0.755507823741398
Vermont,2020-10-01,-4.0,8.0,116.0,-18.0,-24.0,6.0,0.5494602354482899
Vermont,2020-10-02,-10.0,0.0,48.0,-29.0,-26.0,9.0,0.66393111783335
Vermont,2020-10-03,-1.0,6.0,180.0,-16.0,-10.0,2.0,0.892872882603471
Vermont,2020-10-04,4.0,12.0,185.0,-15.0,-11.0,0.0,0.984449588511519
Vermont,2020-10-05,-1.0,3.0,120.0,-19.0,-26.0,6.0,1.64838070634487
Vermont,2020-10-06,-5.0,4.0,136.0,-17.0,-26.0,7.0,1.64838070634487
Vermont,2020-10-07,-9.0,0.0,57.0,-29.0,-29.0,10.0,1.64838070634487
Vermont,2020-10-08,-5.0,4.0,96.0,-24.0,-24.0,8.0,1.9002166475920002
Vermont,2020-10-09,-5.0,2.0,128.0,-22.0,-27.0,8.0,1.78574576520694
Vermont,2020-10-10,2.0,6.0,227.0,-19.0,-10.0,2.0,1.8086399416839498
Vermont,2020-10-11,13.0,15.0,238.0,-17.0,-10.0,1.0,2.0833700594081
Vermont,2020-10-12,7.0,3.0,147.0,-21.0,-35.0,9.0,1.35075641214371
Vermont,2020-10-13,-10.0,-3.0,32.0,-32.0,-27.0,10.0,1.4881214710057802
Vermont,2020-10-14,-7.0,3.0,104.0,-20.0,-27.0,9.0,1.73995741225292
Vermont,2020-10-15,-7.0,4.0,104.0,-22.0,-23.0,7.0,1.4881214710057802
Vermont,2020-10-16,-15.0,-6.0,8.0,-36.0,-28.0,12.0,1.62548652986786
Vermont,2020-10-17,-8.0,-1.0,116.0,-32.0,-11.0,4.0,1.57969817691383
Vermont,2020-10-18,-6.0,2.0,107.0,-39.0,-12.0,2.0,1.39654476509774
Vermont,2020-10-19,-10.0,-6.0,45.0,-33.0,-25.0,9.0,1.83153411816097
Vermont,2020-10-20,-14.0,-5.0,35.0,-32.0,-25.0,10.0,1.6025923533908502
Vermont,2020-10-21,-11.0,-3.0,46.0,-28.0,-27.0,10.0,1.57969817691383
Vermont,2020-10-22,-12.0,-2.0,68.0,-28.0,-22.0,8.0,1.92311082406901
Vermont,2020-10-23,-13.0,-5.0,63.0,-32.0,-24.0,8.0,2.26652347122419
Vermont,2020-10-24,-13.0,-6.0,63.0,-42.0,-12.0,4.0,2.6786186478104104
Vermont,2020-10-25,-9.0,-1.0,73.0,-45.0,-12.0,2.0,3.11360800087364
Vermont,2020-10-26,-12.0,-7.0,6.0,-37.0,-25.0,10.0,2.90756041258053
Vermont,2020-10-27,-11.0,-4.0,42.0,-29.0,-24.0,9.0,3.5943857068909
Vermont,2020-10-28,-12.0,-3.0,26.0,-33.0,-28.0,11.0,3.38833811859779
Vermont,2020-10-29,-15.0,-5.0,9.0,-39.0,-24.0,9.0,3.8462216481380294
Vermont,2020-10-30,-18.0,-8.0,2.0,-41.0,-26.0,10.0,3.1822905303046807
Vermont,2020-10-31,-19.0,-6.0,46.0,-41.0,-12.0,4.0,2.60993611837938
Vermont,2020-11-01,-18.0,-5.0,5.0,-56.0,-14.0,4.0,2.42678270656328
Vermont,2020-11-02,-16.0,-11.0,-4.0,-43.0,-26.0,10.0,3.11360800087364
Vermont,2020-11-03,-13.0,-6.0,7.0,-26.0,-28.0,11.0,3.5257031774598597
Vermont,2020-11-04,-15.0,-7.0,15.0,-38.0,-28.0,12.0,3.38833811859779
Vermont,2020-11-05,-16.0,-5.0,35.0,-35.0,-23.0,9.0,3.38833811859779
Vermont,2020-11-06,-17.0,-12.0,23.0,-40.0,-25.0,10.0,3.9149041775690603
Vermont,2020-11-07,-15.0,-9.0,79.0,-41.0,-8.0,4.0,4.349893530632293
Vermont,2020-11-08,-12.0,-4.0,75.0,-47.0,-12.0,2.0,4.876459589603573
Vermont,2020-11-09,-11.0,-8.0,50.0,-36.0,-24.0,8.0,4.487258589494367
Vermont,2020-11-10,-12.0,-7.0,64.0,-34.0,-24.0,9.0,4.464364413017353
Vermont,2020-11-11,-12.0,-5.0,14.0,-41.0,-35.0,13.0,6.1127451193622235
Vermont,2020-11-12,-18.0,-6.0,9.0,-42.0,-24.0,10.0,7.967173414000203
Vermont,2020-11-13,-24.0,-10.0,-13.0,-48.0,-26.0,12.0,9.546871590914037
Vermont,2020-11-14,-27.0,-15.0,24.0,-59.0,-15.0,7.0,11.355511532597987
Vermont,2020-11-15,-28.0,-12.0,3.0,-63.0,-18.0,6.0,11.378405709075
Vermont,2020-11-16,-20.0,-11.0,5.0,-45.0,-27.0,11.0,13.57624665086816
Vermont,2020-11-17,-22.0,-9.0,7.0,-38.0,-28.0,11.0,14.698061298241749
Vermont,2020-11-18,-22.0,-9.0,-8.0,-44.0,-32.0,14.0,14.33175447460956
Vermont,2020-11-19,-22.0,-8.0,-6.0,-40.0,-26.0,12.0,15.087262298350954
Vermont,2020-11-20,-25.0,-12.0,-1.0,-43.0,-27.0,12.0,16.369336181063634
Vermont,2020-11-21,-26.0,-14.0,22.0,-49.0,-13.0,7.0,16.094606063339487
Vermont,2020-11-22,-26.0,-10.0,5.0,-60.0,-14.0,5.0,16.941690592988934
Vermont,2020-11-23,-14.0,-6.0,-8.0,-46.0,-30.0,12.0,16.163288592770527
Vermont,2020-11-24,-13.0,3.0,10.0,-38.0,-31.0,11.0,14.698061298241749
Vermont,2020-11-25,-7.0,23.0,5.0,-38.0,-40.0,14.0,15.24752153369004
Vermont,2020-11-26,-80.0,-51.0,-17.0,-73.0,-82.0,28.0,13.644929180299195
Vermont,2020-11-27,-30.0,-24.0,5.0,-57.0,-58.0,21.0,12.523114532925606
Vermont,2020-11-28,-32.0,-23.0,1.0,-59.0,-19.0,9.0,11.14946394430488
Vermont,2020-11-29,-27.0,-15.0,36.0,-56.0,-16.0,5.0,10.783157120672689
Vermont,2020-11-30,-21.0,-16.0,-17.0,-46.0,-29.0,12.0,10.485532826471529
Vermont,2020-12-01,-15.0,-3.0,18.0,-39.0,-27.0,11.0,11.286829003166952
Vermont,2020-12-02,-21.0,-8.0,-9.0,-41.0,-31.0,14.0,17.35378576957515
Vermont,2020-12-03,-20.0,-5.0,-1.0,-42.0,-27.0,12.0,19.711885946707394
Vermont,2020-12-04,-24.0,-12.0,-22.0,-49.0,-27.0,13.0,20.238452005678674
Vermont,2020-12-05,-28.0,-15.0,-16.0,-55.0,-14.0,9.0,22.665234712241954
Vermont,2020-12-06,-28.0,-14.0,-15.0,-60.0,-18.0,6.0,23.947308594954627
Vermont,2020-12-07,-19.0,-11.0,-5.0,-49.0,-28.0,11.0,23.901520242000604
Vermont,2020-12-08,-21.0,-11.0,-4.0,-43.0,-27.0,12.0,24.70281641869603
Vermont,2020-12-09,-25.0,-11.0,-12.0,-44.0,-32.0,14.0,19.276896593644167
Vermont,2020-12-10,-23.0,-8.0,-4.0,-40.0,-27.0,12.0,18.063505240362527
Vermont,2020-12-11,-23.0,-12.0,-7.0,-47.0,-27.0,13.0,18.177976122747587
Virginia,2020-02-15,2.0,2.0,3.0,4.0,0.0,0.0,0.0
Virginia,2020-02-16,4.0,0.0,9.0,-1.0,0.0,0.0,0.0
Virginia,2020-02-17,8.0,2.0,41.0,-6.0,-27.0,6.0,0.0
Virginia,2020-02-18,1.0,2.0,22.0,4.0,3.0,0.0,0.0
Virginia,2020-02-19,2.0,2.0,6.0,3.0,2.0,0.0,0.0
Virginia,2020-02-20,-2.0,3.0,-7.0,1.0,1.0,2.0,0.0
Virginia,2020-02-21,-3.0,-7.0,-7.0,-2.0,-4.0,3.0,0.0
Virginia,2020-02-22,4.0,2.0,32.0,6.0,2.0,-1.0,0.0
Virginia,2020-02-23,5.0,3.0,43.0,7.0,2.0,-1.0,0.0
Virginia,2020-02-24,1.0,0.0,4.0,1.0,5.0,0.0,0.0
Virginia,2020-02-25,4.0,1.0,11.0,2.0,3.0,0.0,0.0
Virginia,2020-02-26,7.0,4.0,7.0,6.0,2.0,-1.0,0.0
Virginia,2020-02-27,6.0,4.0,4.0,6.0,2.0,-1.0,0.0
Virginia,2020-02-28,6.0,4.0,7.0,6.0,2.0,-1.0,0.0
Virginia,2020-02-29,6.0,6.0,-1.0,6.0,2.0,-1.0,0.0
Virginia,2020-03-01,10.0,9.0,24.0,9.0,2.0,-1.0,0.0
Virginia,2020-03-02,7.0,5.0,20.0,2.0,5.0,-1.0,0.0
Virginia,2020-03-03,14.0,10.0,40.0,2.0,-4.0,0.0,0.0
Virginia,2020-03-04,9.0,8.0,39.0,5.0,2.0,-1.0,0.0
Virginia,2020-03-05,6.0,6.0,19.0,4.0,2.0,-1.0,0.0
Virginia,2020-03-06,3.0,1.0,5.0,3.0,1.0,0.0,0.0
Virginia,2020-03-07,6.0,8.0,27.0,8.0,1.0,-1.0,0.0
Virginia,2020-03-08,7.0,8.0,62.0,7.0,0.0,-1.0,0.0033473569177729996
Virginia,2020-03-09,7.0,8.0,64.0,-1.0,3.0,0.0,0.008368392294431
Virginia,2020-03-10,6.0,8.0,40.0,-1.0,1.0,0.0,0.013389427671090002
Virginia,2020-03-11,7.0,9.0,40.0,0.0,-1.0,0.0,0.025105176883294
Virginia,2020-03-12,7.0,20.0,44.0,-3.0,-3.0,0.0,0.048536675307701
Virginia,2020-03-13,3.0,22.0,46.0,-8.0,-8.0,3.0,0.048536675307701
Virginia,2020-03-14,-7.0,14.0,37.0,-6.0,-3.0,3.0,0.048536675307701
Virginia,2020-03-15,-14.0,5.0,-13.0,-17.0,-11.0,5.0,0.082010244485426
Virginia,2020-03-16,-7.0,14.0,10.0,-25.0,-20.0,9.0,0.103768064450947
Virginia,2020-03-17,-13.0,10.0,52.0,-25.0,-28.0,11.0,0.100420707533175
Virginia,2020-03-18,-21.0,5.0,26.0,-30.0,-33.0,13.0,0.13222059825201402
Virginia,2020-03-19,-23.0,5.0,62.0,-34.0,-35.0,14.0,0.142262669005331
Virginia,2020-03-20,-26.0,3.0,59.0,-36.0,-36.0,15.0,0.142262669005331
Virginia,2020-03-21,-37.0,-4.0,6.0,-34.0,-23.0,11.0,0.205862450443008
Virginia,2020-03-22,-38.0,-12.0,15.0,-43.0,-31.0,10.0,0.33975672715390803
Virginia,2020-03-23,-34.0,-10.0,-29.0,-49.0,-40.0,19.0,0.373230296331633
Virginia,2020-03-24,-31.0,-7.0,29.0,-43.0,-42.0,17.0,0.5405981422202579
Virginia,2020-03-25,-39.0,-17.0,-28.0,-49.0,-46.0,21.0,0.612566315952367
Virginia,2020-03-26,-35.0,-9.0,34.0,-46.0,-45.0,19.0,0.820102444854261
Virginia,2020-03-27,-37.0,-13.0,41.0,-49.0,-44.0,20.0,0.820102444854261
Virginia,2020-03-28,-42.0,-14.0,24.0,-44.0,-31.0,12.0,0.9824492553662271
Virginia,2020-03-29,-39.0,-16.0,46.0,-50.0,-36.0,11.0,1.28203769950687
Virginia,2020-03-30,-32.0,-8.0,21.0,-49.0,-44.0,18.0,1.22178527498696
Virginia,2020-03-31,-40.0,-17.0,-15.0,-51.0,-48.0,21.0,1.82933055556267
Virginia,2020-04-01,-38.0,-12.0,-11.0,-50.0,-49.0,21.0,2.08540335977226
Virginia,2020-04-02,-38.0,-12.0,9.0,-52.0,-49.0,21.0,2.3565392701118397
Virginia,2020-04-03,-38.0,-12.0,13.0,-52.0,-48.0,22.0,2.3565392701118397
Virginia,2020-04-04,-45.0,-14.0,4.0,-51.0,-34.0,14.0,2.79169566942226
Virginia,2020-04-05,-44.0,-18.0,21.0,-56.0,-39.0,12.0,3.1096945766106496
Virginia,2020-04-06,-38.0,-15.0,18.0,-54.0,-48.0,20.0,3.87121827540389
Virginia,2020-04-07,-37.0,-12.0,29.0,-50.0,-50.0,20.0,3.61681914965318
Virginia,2020-04-08,-38.0,-13.0,24.0,-49.0,-52.0,21.0,3.90971287995827
Virginia,2020-04-09,-38.0,-12.0,15.0,-53.0,-51.0,21.0,4.17917511183896
Virginia,2020-04-10,-39.0,-14.0,-7.0,-56.0,-54.0,24.0,4.17917511183896
Virginia,2020-04-11,-40.0,-9.0,17.0,-49.0,-36.0,13.0,4.46872148522628
Virginia,2020-04-12,-59.0,-29.0,-8.0,-59.0,-44.0,12.0,4.80178349854465
Virginia,2020-04-13,-44.0,-24.0,-14.0,-58.0,-52.0,23.0,4.74989946631917
Virginia,2020-04-14,-36.0,-14.0,24.0,-49.0,-49.0,20.0,4.778352000120241
Virginia,2020-04-15,-33.0,-12.0,1.0,-49.0,-50.0,21.0,4.764962572449151
Virginia,2020-04-16,-34.0,-12.0,14.0,-50.0,-49.0,20.0,5.13317183340412
Virginia,2020-04-17,-36.0,-15.0,19.0,-51.0,-48.0,21.0,6.073779127298191
Virginia,2020-04-18,-43.0,-14.0,-13.0,-48.0,-33.0,14.0,5.1231297626508
Virginia,2020-04-19,-40.0,-15.0,22.0,-53.0,-36.0,11.0,5.799295860040849
Virginia,2020-04-20,-38.0,-19.0,-11.0,-54.0,-48.0,21.0,6.231104902433501
Virginia,2020-04-21,-34.0,-12.0,25.0,-48.0,-49.0,20.0,5.68046468945993
Virginia,2020-04-22,-32.0,-11.0,32.0,-45.0,-49.0,19.0,7.640342164815721
Virginia,2020-04-23,-38.0,-16.0,-17.0,-51.0,-49.0,22.0,7.578416061836929
Virginia,2020-04-24,-38.0,-17.0,1.0,-52.0,-49.0,22.0,7.9951619980996105
Virginia,2020-04-25,-41.0,-13.0,6.0,-44.0,-32.0,12.0,7.9951619980996105
Virginia,2020-04-26,-41.0,-15.0,-8.0,-52.0,-37.0,11.0,8.21274019775482
Virginia,2020-04-27,-33.0,-14.0,0.0,-51.0,-46.0,19.0,8.49391817884771
Virginia,2020-04-28,-32.0,-11.0,23.0,-46.0,-48.0,14.0,9.68222988465694
Virginia,2020-04-29,-29.0,-8.0,40.0,-43.0,-49.0,18.0,8.60772831405197
Virginia,2020-04-30,-38.0,-18.0,-30.0,-52.0,-50.0,22.0,9.49645157572057
Virginia,2020-05-01,-30.0,-8.0,13.0,-45.0,-47.0,20.0,8.13909834556382
Virginia,2020-05-02,-33.0,-3.0,68.0,-32.0,-29.0,9.0,9.46130432808396
Virginia,2020-05-03,-34.0,-8.0,39.0,-45.0,-33.0,9.0,10.560911075572198
Virginia,2020-05-04,-26.0,-7.0,39.0,-45.0,-45.0,17.0,9.13828438551891
Virginia,2020-05-05,-28.0,-6.0,5.0,-45.0,-47.0,19.0,9.30732590986642
Virginia,2020-05-06,-30.0,-8.0,3.0,-45.0,-48.0,19.0,7.770889084608849
Virginia,2020-05-07,-28.0,-4.0,44.0,-42.0,-47.0,18.0,9.56841974945268
Virginia,2020-05-08,-32.0,-7.0,3.0,-45.0,-46.0,20.0,9.56841974945268
Virginia,2020-05-09,-32.0,4.0,8.0,-36.0,-28.0,10.0,9.745829666094618
Virginia,2020-05-10,-29.0,-2.0,44.0,-41.0,-30.0,7.0,9.886418656641071
Virginia,2020-05-11,-31.0,-11.0,13.0,-46.0,-44.0,18.0,11.138330143887998
Virginia,2020-05-12,-28.0,-5.0,42.0,-41.0,-45.0,17.0,11.5584234370684
Virginia,2020-05-13,-27.0,-5.0,48.0,-40.0,-46.0,18.0,13.3927750280078
Virginia,2020-05-14,-29.0,-6.0,40.0,-42.0,-46.0,18.0,11.114898645463601
Virginia,2020-05-15,-28.0,-5.0,68.0,-41.0,-45.0,17.0,12.9258187379785
Virginia,2020-05-16,-31.0,-3.0,74.0,-31.0,-25.0,8.0,12.668072255310001
Virginia,2020-05-17,-30.0,-9.0,48.0,-40.0,-27.0,8.0,10.775141918309698
Virginia,2020-05-18,-30.0,-12.0,-7.0,-47.0,-43.0,18.0,11.3006769543999
Virginia,2020-05-19,-26.0,-7.0,8.0,-43.0,-44.0,18.0,10.8922994104317
Virginia,2020-05-20,-27.0,-6.0,6.0,-41.0,-45.0,18.0,11.195235211490099
Virginia,2020-05-21,-27.0,-6.0,14.0,-41.0,-45.0,18.0,11.114898645463601
Virginia,2020-05-22,-26.0,-4.0,37.0,-39.0,-45.0,18.0,10.7165631722486
Virginia,2020-05-23,-29.0,0.0,89.0,-27.0,-22.0,7.0,10.3132066636571
Virginia,2020-05-24,-29.0,-7.0,62.0,-40.0,-27.0,7.0,11.506539404842998
Virginia,2020-05-25,-28.0,-8.0,103.0,-48.0,-73.0,22.0,12.5408726924347
Virginia,2020-05-26,-23.0,-4.0,64.0,-39.0,-43.0,15.0,12.8086612458565
Virginia,2020-05-27,-23.0,-4.0,44.0,-36.0,-43.0,16.0,12.658030184556699
Virginia,2020-05-28,-24.0,-4.0,23.0,-40.0,-42.0,17.0,13.2170387898247
Virginia,2020-05-29,-25.0,-6.0,40.0,-38.0,-41.0,17.0,13.652195189135098
Virginia,2020-05-30,-27.0,-2.0,78.0,-26.0,-13.0,7.0,14.5241816662149
Virginia,2020-05-31,-23.0,-4.0,96.0,-30.0,-17.0,5.0,13.3643224942067
Virginia,2020-06-01,-17.0,-1.0,58.0,-38.0,-39.0,14.0,11.99190615792
Virginia,2020-06-02,-18.0,0.0,76.0,-35.0,-40.0,14.0,11.503192047925198
Virginia,2020-06-03,-17.0,3.0,63.0,-34.0,-41.0,14.0,11.185193140736802
Virginia,2020-06-04,-20.0,1.0,48.0,-36.0,-41.0,15.0,10.3667643743414
Virginia,2020-06-05,-22.0,-3.0,50.0,-35.0,-40.0,15.0,10.005249827222
Virginia,2020-06-06,-23.0,1.0,92.0,-20.0,-14.0,5.0,10.5408269340656
Virginia,2020-06-07,-19.0,-1.0,116.0,-26.0,-17.0,4.0,10.165922959275099
Virginia,2020-06-08,-16.0,-3.0,70.0,-35.0,-38.0,13.0,9.54833560794604
Virginia,2020-06-09,-15.0,1.0,85.0,-33.0,-39.0,13.0,9.161715883943321
Virginia,2020-06-10,-15.0,0.0,60.0,-33.0,-40.0,14.0,8.24621376693254
Virginia,2020-06-11,-17.0,-1.0,50.0,-35.0,-40.0,14.0,8.01022510422958
Virginia,2020-06-12,-17.0,0.0,94.0,-30.0,-39.0,13.0,7.64536320019238
Virginia,2020-06-13,-19.0,3.0,141.0,-14.0,-11.0,4.0,6.52065127582082
Virginia,2020-06-14,-17.0,-2.0,109.0,-23.0,-15.0,4.0,6.17419983483137
Virginia,2020-06-15,-17.0,-5.0,37.0,-36.0,-38.0,14.0,6.07712648421597
Virginia,2020-06-16,-16.0,-3.0,49.0,-35.0,-40.0,14.0,6.13068419490033
Virginia,2020-06-17,-17.0,-3.0,25.0,-34.0,-41.0,15.0,6.172526156372481
Virginia,2020-06-18,-14.0,1.0,69.0,-32.0,-40.0,13.0,6.2009786901735495
Virginia,2020-06-19,-17.0,-2.0,72.0,-30.0,-41.0,12.0,6.1825682271258
Virginia,2020-06-20,-20.0,4.0,70.0,-18.0,-12.0,5.0,5.98340049051834
Virginia,2020-06-21,-16.0,1.0,104.0,-22.0,-14.0,3.0,6.14072626565364
Virginia,2020-06-22,-19.0,-7.0,47.0,-34.0,-40.0,13.0,6.344915037637769
Virginia,2020-06-23,-11.0,3.0,104.0,-29.0,-40.0,12.0,6.42692528212319
Virginia,2020-06-24,-11.0,2.0,99.0,-27.0,-40.0,12.0,6.36165182222663
Virginia,2020-06-25,-14.0,0.0,77.0,-29.0,-40.0,13.0,6.50893552660862
Virginia,2020-06-26,-15.0,0.0,111.0,-26.0,-38.0,11.0,6.61102991260068
Virginia,2020-06-27,-19.0,2.0,129.0,-10.0,-12.0,3.0,6.55579852345743
Virginia,2020-06-28,-17.0,-3.0,91.0,-20.0,-13.0,4.0,6.48550402818421
Virginia,2020-06-29,-12.0,-1.0,81.0,-31.0,-37.0,12.0,6.55077748808077
Virginia,2020-06-30,-8.0,3.0,102.0,-28.0,-39.0,11.0,5.65368583411775
Virginia,2020-07-01,-7.0,5.0,76.0,-25.0,-40.0,12.0,5.64029640644666
Virginia,2020-07-02,-2.0,12.0,112.0,-23.0,-41.0,10.0,5.469581203640259
Virginia,2020-07-03,-8.0,11.0,151.0,-28.0,-59.0,15.0,5.3775288884015096
Virginia,2020-07-04,-33.0,0.0,139.0,-27.0,-27.0,4.0,6.88551317985802
Virginia,2020-07-05,-20.0,-7.0,91.0,-20.0,-19.0,3.0,6.709776941674969
Virginia,2020-07-06,-11.0,-1.0,75.0,-29.0,-42.0,12.0,6.828608112255889
Virginia,2020-07-07,-11.0,3.0,102.0,-28.0,-41.0,12.0,7.89474129056643
Virginia,2020-07-08,-10.0,3.0,89.0,-28.0,-40.0,12.0,8.21274019775482
Virginia,2020-07-09,-11.0,1.0,85.0,-30.0,-40.0,12.0,8.930748256617019
Virginia,2020-07-10,-15.0,-2.0,89.0,-29.0,-39.0,12.0,9.21359991616879
Virginia,2020-07-11,-17.0,3.0,118.0,-15.0,-12.0,3.0,8.36002390213681
Virginia,2020-07-12,-15.0,-2.0,104.0,-22.0,-15.0,4.0,9.38096776205742
Virginia,2020-07-13,-12.0,-2.0,75.0,-32.0,-39.0,12.0,9.616956424760382
Virginia,2020-07-14,-10.0,2.0,111.0,-31.0,-40.0,12.0,10.4069326573547
Virginia,2020-07-15,-8.0,2.0,94.0,-30.0,-40.0,12.0,10.890625731972802
Virginia,2020-07-16,-11.0,1.0,91.0,-30.0,-40.0,12.0,11.0178252948482
Virginia,2020-07-17,-14.0,-1.0,85.0,-29.0,-39.0,12.0,11.25548763601
Virginia,2020-07-18,-17.0,3.0,116.0,-16.0,-13.0,4.0,11.4814342279597
Virginia,2020-07-19,-16.0,-2.0,87.0,-24.0,-17.0,4.0,11.4898026202541
Virginia,2020-07-20,-14.0,-3.0,53.0,-35.0,-40.0,12.0,11.7810226721003
Virginia,2020-07-21,-12.0,0.0,74.0,-33.0,-41.0,12.0,11.7508964598403
Virginia,2020-07-22,-13.0,-2.0,52.0,-33.0,-40.0,13.0,11.715749212203699
Virginia,2020-07-23,-12.0,-1.0,59.0,-32.0,-40.0,13.0,11.9249590195645
Virginia,2020-07-24,-14.0,-2.0,76.0,-31.0,-39.0,12.0,12.4053047372649
Virginia,2020-07-25,-17.0,2.0,125.0,-15.0,-13.0,3.0,12.336683920450499
Virginia,2020-07-26,-15.0,-2.0,100.0,-23.0,-16.0,3.0,13.285659606639
Virginia,2020-07-27,-12.0,-2.0,68.0,-34.0,-39.0,12.0,13.290680642015701
Virginia,2020-07-28,-12.0,-1.0,78.0,-34.0,-40.0,12.0,13.1885862560236
Virginia,2020-07-29,-9.0,1.0,83.0,-32.0,-41.0,12.0,13.339217317323401
Virginia,2020-07-30,-12.0,-1.0,66.0,-33.0,-41.0,12.0,13.054691979312699
Virginia,2020-07-31,-14.0,-3.0,52.0,-32.0,-40.0,12.0,12.547567406270199
Virginia,2020-08-01,-16.0,3.0,93.0,-16.0,-13.0,4.0,12.550914763188
Virginia,2020-08-02,-14.0,-1.0,90.0,-24.0,-16.0,3.0,12.2797788528484
Virginia,2020-08-03,-12.0,0.0,27.0,-36.0,-40.0,13.0,12.5827146539068
Virginia,2020-08-04,-13.0,-5.0,64.0,-40.0,-48.0,15.0,12.2831262097662
Virginia,2020-08-05,-9.0,0.0,79.0,-31.0,-41.0,11.0,12.097347900829801
Virginia,2020-08-06,-15.0,-5.0,45.0,-33.0,-41.0,13.0,13.9718677747824
Virginia,2020-08-07,-14.0,-2.0,76.0,-31.0,-39.0,11.0,14.756822972
Virginia,2020-08-08,-16.0,0.0,113.0,-16.0,-12.0,3.0,14.669791692138
Virginia,2020-08-09,-13.0,-2.0,100.0,-23.0,-15.0,3.0,13.5266693047187
Virginia,2020-08-10,-12.0,-4.0,69.0,-34.0,-39.0,11.0,13.3977960633844
Virginia,2020-08-11,-11.0,-1.0,93.0,-33.0,-41.0,11.0,13.4613958448221
Virginia,2020-08-12,-13.0,-3.0,57.0,-32.0,-41.0,12.0,13.9367205271458
Virginia,2020-08-13,-14.0,-3.0,49.0,-33.0,-41.0,12.0,12.4689045187025
Virginia,2020-08-14,-16.0,-5.0,58.0,-31.0,-40.0,12.0,11.720770247580399
Virginia,2020-08-15,-22.0,-7.0,31.0,-22.0,-17.0,6.0,11.839601418161301
Virginia,2020-08-16,-16.0,-4.0,43.0,-24.0,-17.0,4.0,11.9400221256945
Virginia,2020-08-17,-13.0,-4.0,67.0,-33.0,-39.0,11.0,11.6772546076494
Virginia,2020-08-18,-11.0,-1.0,105.0,-32.0,-39.0,10.0,11.540012974020698
Virginia,2020-08-19,-11.0,-2.0,67.0,-32.0,-40.0,11.0,11.1433511792646
Virginia,2020-08-20,-12.0,-2.0,82.0,-32.0,-39.0,11.0,10.828699628994
Virginia,2020-08-21,-15.0,-5.0,74.0,-31.0,-39.0,11.0,11.416160768063099
Virginia,2020-08-22,-18.0,-1.0,88.0,-18.0,-13.0,3.0,9.702314026163581
Virginia,2020-08-23,-15.0,-4.0,96.0,-23.0,-15.0,3.0,11.1584142853946
Virginia,2020-08-24,-15.0,-6.0,56.0,-35.0,-38.0,11.0,11.441265944946402
Virginia,2020-08-25,-13.0,-3.0,82.0,-34.0,-39.0,11.0,11.5751602216573
Virginia,2020-08-26,-11.0,-2.0,77.0,-32.0,-39.0,10.0,12.0488112255221
Virginia,2020-08-27,-14.0,-3.0,72.0,-31.0,-38.0,11.0,12.042116511686599
Virginia,2020-08-28,-16.0,-5.0,69.0,-29.0,-38.0,11.0,11.9149169488112
Virginia,2020-08-29,-19.0,-4.0,46.0,-22.0,-14.0,5.0,13.5634902308142
Virginia,2020-08-30,-13.0,-3.0,119.0,-19.0,-14.0,2.0,12.3199471358617
Virginia,2020-08-31,-17.0,-9.0,22.0,-35.0,-38.0,12.0,12.291494602060599
