sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Oklahoma,2020-07-29,-2.0,3.0,47.0,0.0,-31.0,8.0,2205.0
Oklahoma,2020-07-30,-3.0,4.0,58.0,3.0,-32.0,7.0,1336.0
Oklahoma,2020-07-31,-3.0,3.0,70.0,5.0,-30.0,7.0,881.0
Oklahoma,2020-08-01,-8.0,10.0,92.0,13.0,-10.0,1.0,1380.0
Oklahoma,2020-08-02,-6.0,5.0,75.0,10.0,-12.0,1.0,492.0
Oklahoma,2020-08-03,0.0,7.0,54.0,3.0,-32.0,7.0,283.0
Oklahoma,2020-08-04,-1.0,6.0,86.0,2.0,-32.0,7.0,-403.0
Oklahoma,2020-08-05,2.0,9.0,78.0,5.0,-30.0,6.0,2792.0
Oklahoma,2020-08-06,-4.0,5.0,66.0,1.0,-31.0,6.0,982.0
Oklahoma,2020-08-07,-6.0,-1.0,67.0,0.0,-30.0,7.0,1042.0
Oklahoma,2020-08-08,-10.0,5.0,85.0,8.0,-11.0,2.0,952.0
Oklahoma,2020-08-09,-5.0,3.0,61.0,6.0,-12.0,2.0,500.0
Oklahoma,2020-08-10,-4.0,3.0,38.0,-1.0,-32.0,7.0,431.0
Oklahoma,2020-08-11,-4.0,3.0,55.0,-2.0,-32.0,7.0,918.0
Oklahoma,2020-08-12,1.0,6.0,70.0,4.0,-29.0,6.0,916.0
Oklahoma,2020-08-13,-4.0,4.0,60.0,1.0,-31.0,6.0,900.0
Oklahoma,2020-08-14,-7.0,-1.0,59.0,1.0,-30.0,6.0,968.0
Oklahoma,2020-08-15,-10.0,4.0,74.0,5.0,-12.0,2.0,1105.0
Oklahoma,2020-08-16,-8.0,1.0,54.0,3.0,-12.0,2.0,0.0
Oklahoma,2020-08-17,-6.0,-1.0,35.0,-3.0,-31.0,6.0,1247.0
Oklahoma,2020-08-18,-5.0,0.0,65.0,-3.0,-29.0,6.0,984.0
Oklahoma,2020-08-19,-1.0,3.0,70.0,2.0,-28.0,5.0,1138.0
Oklahoma,2020-08-20,-4.0,3.0,65.0,0.0,-29.0,5.0,976.0
Oklahoma,2020-08-21,-7.0,-3.0,62.0,-2.0,-28.0,6.0,1086.0
Oklahoma,2020-08-22,-11.0,2.0,82.0,3.0,-10.0,2.0,1217.0
Oklahoma,2020-08-23,-8.0,0.0,58.0,1.0,-11.0,2.0,584.0
Oklahoma,2020-08-24,-7.0,-2.0,32.0,-7.0,-29.0,6.0,448.0
Oklahoma,2020-08-25,-6.0,0.0,59.0,-4.0,-29.0,6.0,989.0
Oklahoma,2020-08-26,-3.0,2.0,54.0,0.0,-26.0,5.0,959.0
Oklahoma,2020-08-27,-5.0,1.0,53.0,-2.0,-27.0,5.0,954.0
Oklahoma,2020-08-28,-7.0,-3.0,51.0,-1.0,-26.0,5.0,925.0
Oklahoma,2020-08-29,-11.0,1.0,68.0,1.0,-10.0,2.0,1473.0
Oklahoma,2020-08-30,-8.0,-1.0,47.0,-2.0,-11.0,2.0,675.0
Oklahoma,2020-08-31,-9.0,-5.0,10.0,-7.0,-28.0,7.0,853.0
Oklahoma,2020-09-01,-3.0,4.0,28.0,-5.0,-29.0,7.0,672.0
Oklahoma,2020-09-02,-1.0,4.0,49.0,-1.0,-26.0,5.0,1235.0
Oklahoma,2020-09-03,1.0,8.0,63.0,2.0,-28.0,4.0,1323.0
Oklahoma,2020-09-04,-4.0,2.0,65.0,8.0,-29.0,5.0,0.0
Oklahoma,2020-09-05,-10.0,8.0,98.0,8.0,-16.0,1.0,2687.0
Oklahoma,2020-09-06,-5.0,5.0,103.0,3.0,-15.0,0.0,463.0
Oklahoma,2020-09-07,-13.0,-6.0,83.0,-8.0,-68.0,16.0,613.0
Oklahoma,2020-09-08,-6.0,3.0,46.0,-5.0,-30.0,5.0,833.0
Oklahoma,2020-09-09,-7.0,0.0,21.0,-6.0,-26.0,5.0,1058.0
Oklahoma,2020-09-10,-7.0,3.0,34.0,-6.0,-28.0,5.0,1319.0
Oklahoma,2020-09-11,-10.0,-5.0,35.0,-4.0,-26.0,4.0,942.0
Oklahoma,2020-09-12,-12.0,0.0,77.0,3.0,-11.0,0.0,1078.0
Oklahoma,2020-09-13,-9.0,-1.0,56.0,2.0,-11.0,1.0,1612.0
Oklahoma,2020-09-14,-7.0,-2.0,43.0,-5.0,-24.0,4.0,869.0
Oklahoma,2020-09-15,-5.0,0.0,67.0,-1.0,-24.0,5.0,1091.0
Oklahoma,2020-09-16,-3.0,1.0,69.0,0.0,-24.0,4.0,970.0
Oklahoma,2020-09-17,-6.0,1.0,67.0,-3.0,-25.0,4.0,1034.0
Oklahoma,2020-09-18,-8.0,-5.0,60.0,1.0,-24.0,4.0,1249.0
Oklahoma,2020-09-19,-10.0,1.0,87.0,4.0,-11.0,1.0,1715.0
Oklahoma,2020-09-20,-7.0,0.0,67.0,2.0,-10.0,1.0,3023.0
Oklahoma,2020-09-21,-8.0,-3.0,35.0,-6.0,-26.0,6.0,1101.0
Oklahoma,2020-09-22,-11.0,-4.0,12.0,-8.0,-26.0,7.0,1164.0
Oklahoma,2020-09-23,-4.0,1.0,40.0,-1.0,-22.0,5.0,1089.0
Oklahoma,2020-09-24,-6.0,2.0,50.0,-3.0,-24.0,5.0,314.0
Oklahoma,2020-09-25,-7.0,-3.0,46.0,-2.0,-23.0,5.0,1309.0
Oklahoma,2020-09-26,-11.0,1.0,71.0,4.0,-8.0,1.0,1092.0
Oklahoma,2020-09-27,-9.0,-2.0,26.0,1.0,-11.0,2.0,923.0
Oklahoma,2020-09-28,-7.0,-1.0,21.0,-6.0,-23.0,6.0,970.0
Oklahoma,2020-09-29,-6.0,-1.0,45.0,-3.0,-23.0,5.0,1224.0
Oklahoma,2020-09-30,-1.0,3.0,45.0,2.0,-23.0,4.0,1229.0
Oklahoma,2020-10-01,0.0,9.0,44.0,1.0,-23.0,3.0,1313.0
Oklahoma,2020-10-02,-5.0,1.0,39.0,2.0,-22.0,4.0,1349.0
Oklahoma,2020-10-03,-8.0,4.0,53.0,6.0,-10.0,1.0,1344.0
Oklahoma,2020-10-04,-5.0,3.0,42.0,5.0,-11.0,1.0,601.0
Oklahoma,2020-10-05,-6.0,2.0,18.0,-4.0,-24.0,5.0,747.0
Oklahoma,2020-10-06,-7.0,1.0,44.0,-1.0,-24.0,4.0,1678.0
Oklahoma,2020-10-07,-4.0,2.0,45.0,0.0,-22.0,4.0,1252.0
Oklahoma,2020-10-08,-7.0,1.0,49.0,-1.0,-23.0,5.0,1475.0
Oklahoma,2020-10-09,-9.0,-3.0,42.0,1.0,-23.0,5.0,1724.0
Oklahoma,2020-10-10,-13.0,1.0,58.0,2.0,-10.0,2.0,0.0
Oklahoma,2020-10-11,-8.0,1.0,49.0,5.0,-10.0,2.0,0.0
Oklahoma,2020-10-12,-9.0,-3.0,27.0,-4.0,-29.0,7.0,3642.0
Oklahoma,2020-10-13,-8.0,-1.0,49.0,-1.0,-24.0,6.0,378.0
Oklahoma,2020-10-14,-3.0,3.0,47.0,3.0,-24.0,5.0,2751.0
Oklahoma,2020-10-15,-5.0,3.0,41.0,2.0,-29.0,6.0,1489.0
Oklahoma,2020-10-16,-10.0,-5.0,46.0,1.0,-30.0,7.0,1695.0
Oklahoma,2020-10-17,-12.0,-1.0,53.0,6.0,-11.0,2.0,0.0
Oklahoma,2020-10-18,-14.0,-5.0,-7.0,3.0,-12.0,3.0,0.0
Oklahoma,2020-10-19,-12.0,-5.0,-7.0,-5.0,-26.0,7.0,0.0
Oklahoma,2020-10-20,-10.0,-4.0,25.0,-3.0,-23.0,6.0,5314.0
Oklahoma,2020-10-21,-5.0,1.0,44.0,1.0,-20.0,4.0,1616.0
Oklahoma,2020-10-22,-6.0,2.0,43.0,-2.0,-22.0,5.0,1984.0
Oklahoma,2020-10-23,-12.0,-6.0,-3.0,-5.0,-22.0,7.0,1706.0
Oklahoma,2020-10-24,-14.0,-3.0,25.0,1.0,-9.0,3.0,2104.0
Oklahoma,2020-10-25,-12.0,-3.0,-10.0,1.0,-11.0,3.0,1176.0
Oklahoma,2020-10-26,-23.0,-12.0,-45.0,-17.0,-28.0,11.0,745.0
Oklahoma,2020-10-27,-25.0,-16.0,-32.0,-20.0,-44.0,12.0,1274.0
Oklahoma,2020-10-28,-8.0,-3.0,-21.0,-9.0,-35.0,6.0,861.0
Oklahoma,2020-10-29,-2.0,2.0,-3.0,-3.0,-29.0,3.0,1216.0
Oklahoma,2020-10-30,-2.0,0.0,16.0,-1.0,-24.0,2.0,0.0
Oklahoma,2020-10-31,-7.0,7.0,40.0,0.0,-5.0,-2.0,2862.0
Oklahoma,2020-11-01,-5.0,2.0,10.0,-1.0,-8.0,0.0,1505.0
Oklahoma,2020-11-02,-5.0,0.0,-1.0,-7.0,-23.0,5.0,1227.0
Oklahoma,2020-11-03,4.0,7.0,37.0,1.0,-24.0,3.0,1648.0
Oklahoma,2020-11-04,-4.0,0.0,23.0,-1.0,-21.0,4.0,1480.0
Oklahoma,2020-11-05,-6.0,3.0,26.0,-5.0,-22.0,4.0,2309.0
Oklahoma,2020-11-06,-10.0,-6.0,22.0,-4.0,-21.0,5.0,1996.0
Oregon,2020-02-15,2.0,-3.0,-5.0,-1.0,-1.0,0.0,0.0
Oregon,2020-02-16,14.0,3.0,33.0,3.0,0.0,-1.0,0.0
Oregon,2020-02-17,10.0,2.0,74.0,-3.0,-25.0,4.0,0.0
Oregon,2020-02-18,4.0,2.0,42.0,5.0,1.0,0.0,0.0
Oregon,2020-02-19,5.0,3.0,51.0,6.0,1.0,-1.0,0.0
Oregon,2020-02-20,4.0,4.0,33.0,4.0,1.0,-1.0,0.0
Oregon,2020-02-21,4.0,1.0,37.0,7.0,4.0,-1.0,0.0
Oregon,2020-02-22,6.0,3.0,72.0,9.0,3.0,-2.0,0.0
Oregon,2020-02-23,10.0,2.0,-11.0,3.0,1.0,0.0,0.0
Oregon,2020-02-24,5.0,1.0,28.0,3.0,4.0,-1.0,0.0
Oregon,2020-02-25,8.0,4.0,44.0,4.0,2.0,-1.0,0.0
Oregon,2020-02-26,11.0,6.0,51.0,6.0,2.0,-1.0,0.0
Oregon,2020-02-27,10.0,5.0,49.0,8.0,1.0,-1.0,0.0
Oregon,2020-02-28,8.0,4.0,24.0,7.0,3.0,-1.0,0.0
Oregon,2020-02-29,7.0,5.0,8.0,6.0,3.0,-1.0,1.0
Oregon,2020-03-01,17.0,9.0,23.0,9.0,3.0,-1.0,0.0
Oregon,2020-03-02,8.0,7.0,14.0,2.0,3.0,0.0,2.0
Oregon,2020-03-03,10.0,12.0,40.0,2.0,1.0,-1.0,0.0
Oregon,2020-03-04,10.0,9.0,57.0,6.0,1.0,-1.0,0.0
Oregon,2020-03-05,7.0,8.0,38.0,4.0,1.0,-1.0,0.0
Oregon,2020-03-06,1.0,2.0,-3.0,-1.0,1.0,1.0,0.0
Oregon,2020-03-07,5.0,3.0,16.0,4.0,3.0,0.0,4.0
Oregon,2020-03-08,10.0,5.0,24.0,5.0,1.0,0.0,7.0
Oregon,2020-03-09,6.0,6.0,60.0,1.0,2.0,0.0,0.0
Oregon,2020-03-10,8.0,8.0,71.0,3.0,0.0,0.0,1.0
Oregon,2020-03-11,8.0,9.0,57.0,1.0,0.0,0.0,4.0
Oregon,2020-03-12,4.0,17.0,43.0,-3.0,-3.0,1.0,5.0
Oregon,2020-03-13,-4.0,20.0,-7.0,-11.0,-6.0,4.0,0.0
Oregon,2020-03-14,-18.0,7.0,-12.0,-16.0,-6.0,6.0,0.0
Oregon,2020-03-15,-11.0,4.0,16.0,-14.0,-9.0,4.0,15.0
Oregon,2020-03-16,-5.0,17.0,53.0,-16.0,-22.0,7.0,8.0
Oregon,2020-03-17,-22.0,12.0,63.0,-20.0,-29.0,10.0,18.0
Oregon,2020-03-18,-25.0,8.0,76.0,-24.0,-33.0,11.0,10.0
Oregon,2020-03-19,-28.0,6.0,76.0,-28.0,-35.0,12.0,13.0
Oregon,2020-03-20,-32.0,4.0,66.0,-31.0,-35.0,13.0,26.0
Oregon,2020-03-21,-40.0,-4.0,81.0,-26.0,-25.0,8.0,23.0
Oregon,2020-03-22,-37.0,-9.0,48.0,-31.0,-30.0,8.0,24.0
Oregon,2020-03-23,-38.0,-11.0,-5.0,-40.0,-41.0,15.0,30.0
Oregon,2020-03-24,-47.0,-19.0,-17.0,-44.0,-47.0,18.0,18.0
Oregon,2020-03-25,-45.0,-17.0,3.0,-43.0,-48.0,18.0,57.0
Oregon,2020-03-26,-46.0,-17.0,-1.0,-46.0,-48.0,19.0,50.0
Oregon,2020-03-27,-50.0,-21.0,-28.0,-49.0,-47.0,20.0,98.0
Oregon,2020-03-28,-55.0,-24.0,-25.0,-45.0,-36.0,14.0,65.0
Oregon,2020-03-29,-51.0,-25.0,-22.0,-47.0,-38.0,12.0,69.0
Oregon,2020-03-30,-44.0,-22.0,-20.0,-48.0,-47.0,17.0,58.0
Oregon,2020-03-31,-41.0,-15.0,4.0,-44.0,-49.0,18.0,84.0
Oregon,2020-04-01,-39.0,-11.0,1.0,-42.0,-49.0,18.0,46.0
Oregon,2020-04-02,-42.0,-12.0,-3.0,-46.0,-50.0,19.0,90.0
Oregon,2020-04-03,-44.0,-12.0,-10.0,-46.0,-48.0,19.0,73.0
Oregon,2020-04-04,-51.0,-18.0,-20.0,-45.0,-37.0,14.0,100.0
Oregon,2020-04-05,-46.0,-18.0,-1.0,-44.0,-39.0,11.0,69.0
Oregon,2020-04-06,-40.0,-15.0,19.0,-44.0,-48.0,17.0,64.0
Oregon,2020-04-07,-39.0,-11.0,39.0,-42.0,-49.0,17.0,49.0
Oregon,2020-04-08,-38.0,-10.0,53.0,-41.0,-49.0,17.0,58.0
Oregon,2020-04-09,-39.0,-8.0,41.0,-43.0,-50.0,17.0,82.0
Oregon,2020-04-10,-41.0,-10.0,22.0,-44.0,-49.0,18.0,50.0
Oregon,2020-04-11,-45.0,-7.0,16.0,-41.0,-36.0,12.0,76.0
Oregon,2020-04-12,-56.0,-24.0,5.0,-45.0,-41.0,10.0,80.0
Oregon,2020-04-13,-38.0,-15.0,34.0,-44.0,-46.0,16.0,57.0
Oregon,2020-04-14,-36.0,-12.0,42.0,-41.0,-48.0,17.0,49.0
Oregon,2020-04-15,-32.0,-8.0,27.0,-41.0,-48.0,17.0,30.0
Oregon,2020-04-16,-34.0,-7.0,35.0,-41.0,-48.0,17.0,73.0
Oregon,2020-04-17,-38.0,-11.0,33.0,-41.0,-46.0,17.0,49.0
Oregon,2020-04-18,-45.0,-17.0,-12.0,-41.0,-34.0,12.0,59.0
Oregon,2020-04-19,-38.0,-14.0,16.0,-41.0,-36.0,9.0,66.0
Oregon,2020-04-20,-31.0,-11.0,47.0,-40.0,-46.0,15.0,46.0
Oregon,2020-04-21,-35.0,-11.0,27.0,-41.0,-47.0,17.0,46.0
Oregon,2020-04-22,-38.0,-13.0,-13.0,-46.0,-48.0,18.0,57.0
Oregon,2020-04-23,-37.0,-9.0,20.0,-43.0,-48.0,17.0,68.0
Oregon,2020-04-24,-40.0,-13.0,-3.0,-44.0,-46.0,18.0,50.0
Oregon,2020-04-25,-43.0,-13.0,11.0,-37.0,-33.0,11.0,76.0
Oregon,2020-04-26,-36.0,-13.0,28.0,-36.0,-35.0,9.0,58.0
Oregon,2020-04-27,-32.0,-11.0,19.0,-41.0,-45.0,16.0,43.0
Oregon,2020-04-28,-31.0,-6.0,56.0,-37.0,-47.0,8.0,31.0
Oregon,2020-04-29,-31.0,-6.0,32.0,-39.0,-47.0,16.0,61.0
Oregon,2020-04-30,-31.0,-4.0,26.0,-39.0,-47.0,16.0,64.0
Oregon,2020-05-01,-32.0,-4.0,15.0,-37.0,-44.0,16.0,69.0
Oregon,2020-05-02,-41.0,-10.0,-17.0,-36.0,-32.0,11.0,56.0
Oregon,2020-05-03,-33.0,-8.0,5.0,-35.0,-32.0,9.0,45.0
Oregon,2020-05-04,-27.0,-4.0,29.0,-37.0,-43.0,14.0,93.0
Oregon,2020-05-05,-25.0,4.0,54.0,-34.0,-44.0,15.0,88.0
Oregon,2020-05-06,-28.0,-2.0,43.0,-36.0,-44.0,15.0,55.0
Oregon,2020-05-07,-28.0,2.0,57.0,-36.0,-44.0,15.0,105.0
Oregon,2020-05-08,-31.0,2.0,60.0,-34.0,-43.0,14.0,83.0
Oregon,2020-05-09,-33.0,9.0,72.0,-25.0,-28.0,7.0,56.0
Oregon,2020-05-10,-25.0,8.0,40.0,-28.0,-29.0,5.0,125.0
Oregon,2020-05-11,-30.0,-8.0,25.0,-37.0,-42.0,14.0,65.0
Oregon,2020-05-12,-31.0,-5.0,4.0,-38.0,-44.0,16.0,83.0
Oregon,2020-05-13,-30.0,-4.0,21.0,-36.0,-43.0,15.0,-17.0
Oregon,2020-05-14,-33.0,-6.0,-3.0,-41.0,-44.0,16.0,135.0
Oregon,2020-05-15,-30.0,-5.0,47.0,-33.0,-42.0,14.0,61.0
Oregon,2020-05-16,-36.0,-8.0,15.0,-31.0,-26.0,9.0,0.0
Oregon,2020-05-17,-28.0,-6.0,21.0,-29.0,-26.0,7.0,92.0
Oregon,2020-05-18,-26.0,-8.0,8.0,-38.0,-40.0,14.0,66.0
Oregon,2020-05-19,-24.0,-3.0,32.0,-34.0,-41.0,14.0,46.0
Oregon,2020-05-20,-23.0,-3.0,38.0,-33.0,-42.0,14.0,85.0
Oregon,2020-05-21,-24.0,-1.0,25.0,-34.0,-42.0,14.0,8.0
Oregon,2020-05-22,-25.0,-1.0,39.0,-29.0,-41.0,13.0,49.0
Oregon,2020-05-23,-28.0,-1.0,84.0,-18.0,-22.0,6.0,19.0
Oregon,2020-05-24,-19.0,1.0,91.0,-21.0,-25.0,4.0,35.0
Oregon,2020-05-25,-25.0,-5.0,97.0,-38.0,-71.0,17.0,25.0
Oregon,2020-05-26,-20.0,0.0,74.0,-30.0,-40.0,12.0,18.0
Oregon,2020-05-27,-17.0,1.0,106.0,-27.0,-39.0,12.0,74.0
Oregon,2020-05-28,-18.0,4.0,89.0,-28.0,-39.0,12.0,49.0
Oregon,2020-05-29,-23.0,-1.0,78.0,-27.0,-37.0,12.0,55.0
Oregon,2020-05-30,-32.0,-9.0,0.0,-27.0,-17.0,8.0,54.0
Oregon,2020-05-31,-20.0,-2.0,48.0,-20.0,-17.0,5.0,64.0
Oregon,2020-06-01,-11.0,4.0,84.0,-24.0,-36.0,10.0,61.0
Oregon,2020-06-02,-13.0,5.0,87.0,-25.0,-38.0,11.0,38.0
Oregon,2020-06-03,-12.0,7.0,98.0,-24.0,-38.0,11.0,68.0
Oregon,2020-06-04,-15.0,6.0,81.0,-26.0,-38.0,11.0,80.0
Oregon,2020-06-05,-19.0,1.0,56.0,-27.0,-37.0,11.0,100.0
Oregon,2020-06-06,-25.0,-1.0,27.0,-24.0,-16.0,7.0,98.0
Oregon,2020-06-07,-19.0,-2.0,15.0,-24.0,-19.0,6.0,153.0
Oregon,2020-06-08,-14.0,-1.0,52.0,-27.0,-36.0,11.0,-27.0
Oregon,2020-06-09,-16.0,2.0,38.0,-30.0,-38.0,12.0,213.0
Oregon,2020-06-10,-11.0,3.0,107.0,-25.0,-37.0,10.0,78.0
Oregon,2020-06-11,-14.0,3.0,82.0,-26.0,-38.0,11.0,185.0
Oregon,2020-06-12,-20.0,-2.0,32.0,-28.0,-37.0,12.0,149.0
Oregon,2020-06-13,-22.0,-1.0,42.0,-20.0,-14.0,6.0,168.0
Oregon,2020-06-14,-14.0,-1.0,74.0,-15.0,-16.0,3.0,105.0
Oregon,2020-06-15,-13.0,-2.0,49.0,-27.0,-37.0,11.0,195.0
Oregon,2020-06-16,-13.0,2.0,57.0,-27.0,-38.0,11.0,83.0
Oregon,2020-06-17,-9.0,5.0,127.0,-22.0,-37.0,9.0,331.0
Oregon,2020-06-18,-11.0,7.0,120.0,-22.0,-38.0,9.0,-63.0
Oregon,2020-06-19,-15.0,4.0,115.0,-21.0,-37.0,7.0,206.0
Oregon,2020-06-20,-21.0,3.0,88.0,-14.0,-15.0,4.0,178.0
Oregon,2020-06-21,-9.0,6.0,104.0,-10.0,-14.0,1.0,424.0
Oregon,2020-06-22,-8.0,2.0,140.0,-21.0,-38.0,8.0,156.0
Oregon,2020-06-23,-8.0,5.0,143.0,-21.0,-39.0,9.0,200.0
Oregon,2020-06-24,-8.0,4.0,124.0,-21.0,-37.0,9.0,173.0
Oregon,2020-06-25,-9.0,6.0,117.0,-21.0,-38.0,9.0,-135.0
Oregon,2020-06-26,-15.0,2.0,122.0,-19.0,-37.0,8.0,250.0
Oregon,2020-06-27,-19.0,0.0,129.0,-8.0,-14.0,3.0,276.0
Oregon,2020-06-28,-11.0,-2.0,61.0,-11.0,-14.0,3.0,584.0
Oregon,2020-06-29,-7.0,1.0,114.0,-21.0,-36.0,9.0,171.0
Oregon,2020-06-30,-6.0,5.0,101.0,-21.0,-38.0,10.0,198.0
Oregon,2020-07-01,-3.0,8.0,105.0,-18.0,-38.0,9.0,290.0
Oregon,2020-07-02,-2.0,16.0,126.0,-16.0,-40.0,8.0,-43.0
Oregon,2020-07-03,-9.0,16.0,143.0,-19.0,-56.0,11.0,792.0
Oregon,2020-07-04,-36.0,4.0,150.0,-21.0,-27.0,3.0,305.0
Oregon,2020-07-05,-15.0,-6.0,100.0,-9.0,-20.0,1.0,-161.0
Oregon,2020-07-06,-7.0,1.0,114.0,-18.0,-40.0,9.0,658.0
Oregon,2020-07-07,-9.0,4.0,103.0,-21.0,-40.0,10.0,-283.0
Oregon,2020-07-08,-7.0,6.0,144.0,-19.0,-38.0,9.0,755.0
Oregon,2020-07-09,-10.0,4.0,106.0,-21.0,-38.0,9.0,-172.0
Oregon,2020-07-10,-14.0,3.0,117.0,-19.0,-37.0,8.0,839.0
Oregon,2020-07-11,-19.0,3.0,147.0,-8.0,-13.0,3.0,-176.0
Oregon,2020-07-12,-9.0,2.0,103.0,-8.0,-16.0,2.0,319.0
Oregon,2020-07-13,-6.0,3.0,138.0,-20.0,-37.0,8.0,911.0
Oregon,2020-07-14,-8.0,5.0,146.0,-22.0,-39.0,9.0,-276.0
Oregon,2020-07-15,-6.0,6.0,154.0,-21.0,-38.0,9.0,276.0
Oregon,2020-07-16,-10.0,6.0,127.0,-22.0,-38.0,9.0,428.0
Oregon,2020-07-17,-15.0,1.0,111.0,-20.0,-37.0,9.0,1009.0
Oregon,2020-07-18,-18.0,3.0,163.0,-8.0,-14.0,2.0,-369.0
Oregon,2020-07-19,-8.0,3.0,127.0,-9.0,-16.0,1.0,430.0
Oregon,2020-07-20,-6.0,3.0,151.0,-20.0,-38.0,8.0,268.0
Oregon,2020-07-21,-7.0,4.0,147.0,-22.0,-39.0,9.0,1076.0
Oregon,2020-07-22,-7.0,4.0,146.0,-21.0,-38.0,9.0,278.0
Oregon,2020-07-23,-9.0,4.0,124.0,-22.0,-38.0,9.0,325.0
Oregon,2020-07-24,-14.0,0.0,112.0,-21.0,-37.0,9.0,409.0
Oregon,2020-07-25,-17.0,3.0,164.0,-6.0,-13.0,2.0,-443.0
Oregon,2020-07-26,-9.0,2.0,140.0,-7.0,-17.0,0.0,266.0
Oregon,2020-07-27,-7.0,1.0,136.0,-22.0,-39.0,8.0,330.0
Oregon,2020-07-28,-9.0,3.0,135.0,-23.0,-38.0,9.0,328.0
Oregon,2020-07-29,-8.0,3.0,144.0,-23.0,-39.0,9.0,1211.0
Oregon,2020-07-30,-10.0,4.0,124.0,-23.0,-39.0,9.0,-237.0
Oregon,2020-07-31,-12.0,3.0,113.0,-19.0,-37.0,8.0,1055.0
Oregon,2020-08-01,-15.0,4.0,150.0,-5.0,-14.0,2.0,-628.0
Oregon,2020-08-02,-7.0,3.0,118.0,-6.0,-16.0,1.0,280.0
Oregon,2020-08-03,-3.0,5.0,141.0,-20.0,-38.0,8.0,269.0
Oregon,2020-08-04,-6.0,7.0,142.0,-21.0,-39.0,9.0,333.0
Oregon,2020-08-05,-6.0,5.0,147.0,-21.0,-38.0,8.0,1322.0
Oregon,2020-08-06,-10.0,4.0,97.0,-23.0,-39.0,9.0,247.0
Oregon,2020-08-07,-14.0,1.0,118.0,-19.0,-37.0,8.0,-632.0
Oregon,2020-08-08,-18.0,1.0,151.0,-7.0,-14.0,2.0,374.0
Oregon,2020-08-09,-8.0,2.0,121.0,-5.0,-16.0,1.0,262.0
Oregon,2020-08-10,-7.0,2.0,146.0,-20.0,-38.0,8.0,216.0
Oregon,2020-08-11,-8.0,4.0,142.0,-23.0,-39.0,9.0,1417.0
Oregon,2020-08-12,-8.0,2.0,143.0,-22.0,-39.0,8.0,248.0
Oregon,2020-08-13,-10.0,3.0,124.0,-23.0,-39.0,8.0,278.0
Oregon,2020-08-14,-14.0,2.0,118.0,-21.0,-37.0,8.0,-818.0
Oregon,2020-08-15,-21.0,1.0,164.0,-7.0,-16.0,2.0,1536.0
Oregon,2020-08-16,-12.0,-1.0,115.0,-8.0,-18.0,1.0,726.0
Oregon,2020-08-17,-8.0,-1.0,129.0,-22.0,-39.0,8.0,-293.0
Oregon,2020-08-18,-10.0,1.0,128.0,-24.0,-38.0,9.0,318.0
Oregon,2020-08-19,-9.0,1.0,137.0,-22.0,-38.0,8.0,194.0
Oregon,2020-08-20,-9.0,3.0,106.0,-22.0,-38.0,8.0,295.0
Oregon,2020-08-21,-15.0,-1.0,86.0,-22.0,-37.0,8.0,-968.0
Oregon,2020-08-22,-18.0,0.0,145.0,-7.0,-14.0,2.0,289.0
Oregon,2020-08-23,-9.0,-1.0,111.0,-8.0,-15.0,1.0,227.0
Oregon,2020-08-24,-8.0,-1.0,123.0,-23.0,-37.0,7.0,218.0
Oregon,2020-08-25,-9.0,2.0,129.0,-23.0,-38.0,8.0,236.0
Oregon,2020-08-26,-8.0,2.0,136.0,-24.0,-37.0,8.0,1462.0
Oregon,2020-08-27,-11.0,2.0,116.0,-22.0,-38.0,8.0,187.0
Oregon,2020-08-28,-15.0,-2.0,108.0,-21.0,-36.0,8.0,293.0
Oregon,2020-08-29,-18.0,-2.0,142.0,-9.0,-13.0,2.0,239.0
Oregon,2020-08-30,-9.0,-3.0,103.0,-9.0,-14.0,1.0,261.0
Oregon,2020-08-31,-8.0,-1.0,112.0,-23.0,-37.0,7.0,159.0
Oregon,2020-09-01,-6.0,6.0,124.0,-22.0,-38.0,8.0,261.0
Oregon,2020-09-02,-7.0,4.0,128.0,-23.0,-37.0,8.0,129.0
Oregon,2020-09-03,-7.0,7.0,110.0,-20.0,-38.0,7.0,261.0
Oregon,2020-09-04,-13.0,3.0,104.0,-19.0,-38.0,7.0,265.0
Oregon,2020-09-05,-17.0,1.0,147.0,-10.0,-16.0,2.0,255.0
Oregon,2020-09-06,-6.0,3.0,136.0,-12.0,-17.0,1.0,188.0
Oregon,2020-09-07,-11.0,0.0,171.0,-28.0,-69.0,13.0,146.0
Oregon,2020-09-08,-12.0,3.0,73.0,-24.0,-42.0,8.0,225.0
Oregon,2020-09-09,-14.0,2.0,77.0,-27.0,-43.0,9.0,116.0
Oregon,2020-09-10,-18.0,1.0,36.0,-29.0,-43.0,10.0,183.0
Oregon,2020-09-11,-27.0,-5.0,9.0,-36.0,-44.0,12.0,211.0
Oregon,2020-09-12,-32.0,-9.0,5.0,-30.0,-20.0,7.0,291.0
Oregon,2020-09-13,-28.0,-12.0,-15.0,-32.0,-23.0,6.0,181.0
Oregon,2020-09-14,-19.0,-7.0,20.0,-37.0,-42.0,11.0,147.0
Oregon,2020-09-15,-18.0,-4.0,26.0,-36.0,-41.0,12.0,250.0
