sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Oklahoma,2020-06-18,3.0,12.0,104.0,5.0,-29.0,6.0,5.606741693511093
Oklahoma,2020-06-19,-6.0,1.0,53.0,1.0,-30.0,7.0,6.823401030737905
Oklahoma,2020-06-20,-6.0,13.0,92.0,11.0,-9.0,1.0,7.574336170628637
Oklahoma,2020-06-21,-4.0,8.0,71.0,6.0,-10.0,1.0,6.6789904269127645
Oklahoma,2020-06-22,-1.0,5.0,59.0,1.0,-31.0,8.0,8.29999945484997
Oklahoma,2020-06-23,0.0,7.0,92.0,1.0,-30.0,7.0,8.401086877527568
Oklahoma,2020-06-24,4.0,10.0,104.0,7.0,-28.0,6.0,7.570725905533009
Oklahoma,2020-06-25,1.0,10.0,97.0,4.0,-29.0,6.0,10.852456877459334
Oklahoma,2020-06-26,-5.0,2.0,90.0,3.0,-29.0,7.0,9.379468718442897
Oklahoma,2020-06-27,-10.0,7.0,102.0,13.0,-10.0,2.0,9.523879322268039
Oklahoma,2020-06-28,-5.0,4.0,75.0,10.0,-9.0,2.0,9.462504815642355
Oklahoma,2020-06-29,-1.0,4.0,53.0,2.0,-30.0,8.0,8.809046833333591
Oklahoma,2020-06-30,5.0,9.0,83.0,4.0,-30.0,7.0,8.949847172063103
Oklahoma,2020-07-01,9.0,18.0,84.0,12.0,-30.0,5.0,11.42287876256864
Oklahoma,2020-07-02,10.0,20.0,87.0,13.0,-34.0,6.0,8.538276951161452
Oklahoma,2020-07-03,2.0,17.0,125.0,5.0,-53.0,11.0,8.368594491666911
Oklahoma,2020-07-04,-27.0,8.0,128.0,-8.0,-25.0,1.0,11.762243681557722
Oklahoma,2020-07-05,-12.0,0.0,62.0,6.0,-16.0,2.0,11.49869432957684
Oklahoma,2020-07-06,0.0,6.0,54.0,4.0,-35.0,8.0,11.495084064481212
Oklahoma,2020-07-07,-1.0,6.0,79.0,3.0,-32.0,8.0,12.170203637363745
Oklahoma,2020-07-08,2.0,9.0,84.0,5.0,-30.0,7.0,12.783948703620593
Oklahoma,2020-07-09,-2.0,6.0,67.0,3.0,-32.0,8.0,13.91757194364795
Oklahoma,2020-07-10,-8.0,1.0,54.0,1.0,-31.0,9.0,16.242582665232717
Oklahoma,2020-07-11,-13.0,5.0,70.0,5.0,-10.0,3.0,14.924835905328306
Oklahoma,2020-07-12,-6.0,4.0,55.0,7.0,-12.0,2.0,15.13423128087476
Oklahoma,2020-07-13,-4.0,2.0,36.0,-1.0,-32.0,8.0,15.773248202801009
Oklahoma,2020-07-14,-3.0,5.0,67.0,-3.0,-32.0,8.0,16.105392591598832
Oklahoma,2020-07-15,1.0,9.0,71.0,4.0,-30.0,7.0,16.32561876243217
Oklahoma,2020-07-16,-3.0,7.0,67.0,1.0,-31.0,7.0,17.766114535587953
Oklahoma,2020-07-17,-7.0,0.0,67.0,1.0,-31.0,8.0,17.737232414822923
Oklahoma,2020-07-18,-12.0,5.0,79.0,8.0,-11.0,3.0,19.051368909631705
Oklahoma,2020-07-19,-8.0,3.0,63.0,6.0,-13.0,2.0,18.72283478592951
Oklahoma,2020-07-20,-4.0,2.0,43.0,0.0,-33.0,8.0,18.94667122185848
Oklahoma,2020-07-21,-4.0,4.0,68.0,-2.0,-32.0,8.0,18.906958305806565
Oklahoma,2020-07-22,0.0,7.0,76.0,4.0,-30.0,6.0,20.82761933668094
Oklahoma,2020-07-23,-3.0,5.0,73.0,1.0,-31.0,7.0,19.40156462390767
Oklahoma,2020-07-24,-8.0,-1.0,69.0,1.0,-31.0,8.0,21.170594520765647
Oklahoma,2020-07-25,-12.0,4.0,85.0,8.0,-11.0,2.0,20.181381884563432
Oklahoma,2020-07-26,-8.0,2.0,70.0,6.0,-13.0,2.0,38.37711796653118
Oklahoma,2020-07-27,-7.0,-1.0,19.0,-2.0,-33.0,9.0,41.471115153484824
Oklahoma,2020-07-28,-5.0,1.0,35.0,-5.0,-33.0,9.0,39.62265942452302
Oklahoma,2020-07-29,-2.0,3.0,47.0,0.0,-31.0,8.0,42.35563010191381
Oklahoma,2020-07-30,-3.0,4.0,58.0,3.0,-32.0,7.0,44.691471618785464
Oklahoma,2020-07-31,-3.0,3.0,70.0,5.0,-30.0,7.0,43.80695667035648
Oklahoma,2020-08-01,-8.0,10.0,92.0,13.0,-10.0,1.0,44.97307229624449
Oklahoma,2020-08-02,-6.0,5.0,75.0,10.0,-12.0,1.0,27.79904123633961
Oklahoma,2020-08-03,0.0,7.0,54.0,3.0,-32.0,7.0,23.77720591980944
Oklahoma,2020-08-04,-1.0,6.0,86.0,2.0,-32.0,7.0,22.28977670041049
Oklahoma,2020-08-05,2.0,9.0,78.0,5.0,-30.0,6.0,24.40900231154443
Oklahoma,2020-08-06,-4.0,5.0,66.0,1.0,-31.0,6.0,23.130968467691936
Oklahoma,2020-08-07,-6.0,-1.0,67.0,0.0,-30.0,7.0,23.712221148088126
Oklahoma,2020-08-08,-10.0,5.0,85.0,8.0,-11.0,2.0,22.16702768715912
Oklahoma,2020-08-09,-5.0,3.0,61.0,6.0,-12.0,2.0,22.19590980792415
Oklahoma,2020-08-10,-4.0,3.0,38.0,-1.0,-32.0,7.0,22.73022904207717
Oklahoma,2020-08-11,-4.0,3.0,55.0,-2.0,-32.0,7.0,27.499389233402447
Oklahoma,2020-08-12,1.0,6.0,70.0,4.0,-29.0,6.0,20.72653191400334
Oklahoma,2020-08-13,-4.0,4.0,60.0,1.0,-31.0,6.0,20.4304901761618
Oklahoma,2020-08-14,-7.0,-1.0,59.0,1.0,-30.0,6.0,20.163330559085292
Oklahoma,2020-08-15,-10.0,4.0,74.0,5.0,-12.0,2.0,20.715701118716453
Oklahoma,2020-08-16,-8.0,1.0,54.0,3.0,-12.0,2.0,18.910568570902193
Oklahoma,2020-08-17,-6.0,-1.0,35.0,-3.0,-31.0,6.0,21.856544888935066
Oklahoma,2020-08-18,-5.0,0.0,65.0,-3.0,-29.0,6.0,22.094822385246548
Oklahoma,2020-08-19,-1.0,3.0,70.0,2.0,-28.0,5.0,22.89630123647608
Oklahoma,2020-08-20,-4.0,3.0,65.0,0.0,-29.0,5.0,23.170681383743847
Oklahoma,2020-08-21,-7.0,-3.0,62.0,-2.0,-28.0,6.0,23.596692665028012
Oklahoma,2020-08-22,-11.0,2.0,82.0,3.0,-10.0,2.0,24.00104235573841
Oklahoma,2020-08-23,-8.0,0.0,58.0,1.0,-11.0,2.0,26.109437171585466
Oklahoma,2020-08-24,-7.0,-2.0,32.0,-7.0,-29.0,6.0,23.224835360178275
Oklahoma,2020-08-25,-6.0,0.0,59.0,-4.0,-29.0,6.0,23.24288668565642
Oklahoma,2020-08-26,-3.0,2.0,54.0,0.0,-26.0,5.0,22.596649233538912
Oklahoma,2020-08-27,-5.0,1.0,53.0,-2.0,-27.0,5.0,22.517223401435086
Oklahoma,2020-08-28,-7.0,-3.0,51.0,-1.0,-26.0,5.0,21.935970721038895
Oklahoma,2020-08-29,-11.0,1.0,68.0,1.0,-10.0,2.0,22.860198585519797
Oklahoma,2020-08-30,-8.0,-1.0,47.0,-2.0,-11.0,2.0,23.18873270922199
Oklahoma,2020-08-31,-9.0,-5.0,10.0,-7.0,-28.0,7.0,24.65089007295154
Oklahoma,2020-09-01,-3.0,4.0,28.0,-5.0,-29.0,7.0,23.5064360376373
Oklahoma,2020-09-02,-1.0,4.0,49.0,-1.0,-26.0,5.0,24.502869204030773
Oklahoma,2020-09-03,1.0,8.0,63.0,2.0,-28.0,4.0,25.835057024317695
Oklahoma,2020-09-04,-4.0,2.0,65.0,8.0,-29.0,5.0,22.495561810861314
Oklahoma,2020-09-05,-10.0,8.0,98.0,8.0,-16.0,1.0,26.878423636954338
Oklahoma,2020-09-06,-5.0,5.0,103.0,3.0,-15.0,0.0,26.113047436681093
Oklahoma,2020-09-07,-13.0,-6.0,83.0,-8.0,-68.0,16.0,25.246583813730247
Oklahoma,2020-09-08,-6.0,3.0,46.0,-5.0,-30.0,5.0,25.82783649412644
Oklahoma,2020-09-09,-7.0,0.0,21.0,-6.0,-26.0,5.0,25.18881957220019
Oklahoma,2020-09-10,-7.0,3.0,34.0,-6.0,-28.0,5.0,25.17437851181768
Oklahoma,2020-09-11,-10.0,-5.0,35.0,-4.0,-26.0,4.0,28.575248231899746
Oklahoma,2020-09-12,-12.0,0.0,77.0,3.0,-11.0,0.0,22.766331693033454
Oklahoma,2020-09-13,-9.0,-1.0,56.0,2.0,-11.0,1.0,26.914526287910626
Oklahoma,2020-09-14,-7.0,-2.0,43.0,-5.0,-24.0,4.0,27.838754152391527
Oklahoma,2020-09-15,-5.0,0.0,67.0,-1.0,-24.0,5.0,28.770202547063686
Oklahoma,2020-09-16,-3.0,1.0,69.0,0.0,-24.0,4.0,28.452499218648374
Oklahoma,2020-09-17,-6.0,1.0,67.0,-3.0,-25.0,4.0,27.423573666394248
Oklahoma,2020-09-18,-8.0,-5.0,60.0,1.0,-24.0,4.0,28.531925050752204
Oklahoma,2020-09-19,-10.0,1.0,87.0,4.0,-11.0,1.0,30.83166391666757
Oklahoma,2020-09-20,-7.0,0.0,67.0,2.0,-10.0,1.0,35.92574796659942
Oklahoma,2020-09-21,-8.0,-3.0,35.0,-6.0,-26.0,6.0,36.76332946878523
Oklahoma,2020-09-22,-11.0,-4.0,12.0,-8.0,-26.0,7.0,37.026878820766115
Oklahoma,2020-09-23,-4.0,1.0,40.0,-1.0,-22.0,5.0,37.45650036714591
Oklahoma,2020-09-24,-6.0,2.0,50.0,-3.0,-24.0,5.0,34.85710949829337
Oklahoma,2020-09-25,-7.0,-3.0,46.0,-2.0,-23.0,5.0,35.07372540403108
Oklahoma,2020-09-26,-11.0,1.0,71.0,4.0,-8.0,1.0,32.82453024945451
Oklahoma,2020-09-27,-9.0,-2.0,26.0,1.0,-11.0,2.0,25.24297354863462
Oklahoma,2020-09-28,-7.0,-1.0,21.0,-6.0,-23.0,6.0,24.77002882110728
Oklahoma,2020-09-29,-6.0,-1.0,45.0,-3.0,-23.0,5.0,24.986644726844993
Oklahoma,2020-09-30,-1.0,3.0,45.0,2.0,-23.0,4.0,25.492081840232988
Oklahoma,2020-10-01,0.0,9.0,44.0,1.0,-23.0,3.0,29.09873667076588
Oklahoma,2020-10-02,-5.0,1.0,39.0,2.0,-22.0,4.0,29.24314727459102
Oklahoma,2020-10-03,-8.0,4.0,53.0,6.0,-10.0,1.0,30.15293407868941
Oklahoma,2020-10-04,-5.0,3.0,42.0,5.0,-11.0,1.0,28.990428717897025
Oklahoma,2020-10-05,-6.0,2.0,18.0,-4.0,-24.0,5.0,28.185339601571865
Oklahoma,2020-10-06,-7.0,1.0,44.0,-1.0,-24.0,4.0,29.824399954987214
Oklahoma,2020-10-07,-4.0,2.0,45.0,0.0,-22.0,4.0,29.907436052186668
Oklahoma,2020-10-08,-7.0,1.0,49.0,-1.0,-23.0,5.0,30.49229899767849
Oklahoma,2020-10-09,-9.0,-3.0,42.0,1.0,-23.0,5.0,31.846148408539186
Oklahoma,2020-10-10,-13.0,1.0,58.0,2.0,-10.0,2.0,26.993952120014452
Oklahoma,2020-10-11,-8.0,1.0,49.0,5.0,-10.0,2.0,24.82418279754171
Oklahoma,2020-10-12,-9.0,-3.0,27.0,-4.0,-29.0,7.0,35.27590024938628
Oklahoma,2020-10-13,-8.0,-1.0,49.0,-1.0,-24.0,6.0,30.5825556250692
Oklahoma,2020-10-14,-3.0,3.0,47.0,3.0,-24.0,5.0,35.994343003416354
Oklahoma,2020-10-15,-5.0,3.0,41.0,2.0,-29.0,6.0,36.04488671475516
Oklahoma,2020-10-16,-10.0,-5.0,46.0,1.0,-30.0,7.0,35.940189026981926
Oklahoma,2020-10-17,-12.0,-1.0,53.0,6.0,-11.0,2.0,35.940189026981926
Oklahoma,2020-10-18,-14.0,-5.0,-7.0,3.0,-12.0,3.0,35.940189026981926
Oklahoma,2020-10-19,-12.0,-5.0,-7.0,-5.0,-26.0,7.0,22.791603548702852
Oklahoma,2020-10-20,-10.0,-4.0,25.0,-3.0,-23.0,6.0,40.61187206072523
Oklahoma,2020-10-21,-5.0,1.0,44.0,1.0,-20.0,4.0,36.51422117718686
Oklahoma,2020-10-22,-6.0,2.0,43.0,-2.0,-22.0,5.0,38.30130239952298
Oklahoma,2020-10-23,-12.0,-6.0,-3.0,-5.0,-22.0,7.0,38.34101531557489
Oklahoma,2020-10-24,-14.0,-3.0,25.0,1.0,-9.0,3.0,45.937013076777305
Oklahoma,2020-10-25,-12.0,-3.0,-10.0,1.0,-11.0,3.0,50.18268482923644
Oklahoma,2020-10-26,-23.0,-12.0,-45.0,-17.0,-28.0,11.0,52.87233232547969
Oklahoma,2020-10-27,-25.0,-16.0,-32.0,-20.0,-44.0,12.0,38.286861339140465
Oklahoma,2020-10-28,-8.0,-3.0,-21.0,-9.0,-35.0,6.0,35.56111119194093
Oklahoma,2020-10-29,-2.0,2.0,-3.0,-3.0,-29.0,3.0,32.78842759849823
Oklahoma,2020-10-30,-2.0,0.0,16.0,-1.0,-24.0,2.0,26.629315345355973
Oklahoma,2020-10-31,-7.0,7.0,40.0,0.0,-5.0,-2.0,29.36589628784239
Oklahoma,2020-11-01,-5.0,2.0,10.0,-1.0,-8.0,0.0,30.553673504304175
Oklahoma,2020-11-02,-5.0,0.0,-1.0,-7.0,-23.0,5.0,32.29382128039712
Oklahoma,2020-11-03,4.0,7.0,37.0,1.0,-24.0,3.0,33.64406042616219
Oklahoma,2020-11-04,-4.0,0.0,23.0,-1.0,-21.0,4.0,35.878814520356244
Oklahoma,2020-11-05,-6.0,3.0,26.0,-5.0,-22.0,4.0,39.82483426987822
Oklahoma,2020-11-06,-10.0,-6.0,22.0,-4.0,-21.0,5.0,47.03092340075275
Oregon,2020-02-15,2.0,-3.0,-5.0,-1.0,-1.0,0.0,0.0
Oregon,2020-02-16,14.0,3.0,33.0,3.0,0.0,-1.0,0.0
Oregon,2020-02-17,10.0,2.0,74.0,-3.0,-25.0,4.0,0.0
Oregon,2020-02-18,4.0,2.0,42.0,5.0,1.0,0.0,0.0
Oregon,2020-02-19,5.0,3.0,51.0,6.0,1.0,-1.0,0.0
Oregon,2020-02-20,4.0,4.0,33.0,4.0,1.0,-1.0,0.0
Oregon,2020-02-21,4.0,1.0,37.0,7.0,4.0,-1.0,0.0
Oregon,2020-02-22,6.0,3.0,72.0,9.0,3.0,-2.0,0.0
Oregon,2020-02-23,10.0,2.0,-11.0,3.0,1.0,0.0,0.0
Oregon,2020-02-24,5.0,1.0,28.0,3.0,4.0,-1.0,0.0
Oregon,2020-02-25,8.0,4.0,44.0,4.0,2.0,-1.0,0.0
Oregon,2020-02-26,11.0,6.0,51.0,6.0,2.0,-1.0,0.0
Oregon,2020-02-27,10.0,5.0,49.0,8.0,1.0,-1.0,0.0
Oregon,2020-02-28,8.0,4.0,24.0,7.0,3.0,-1.0,0.0
Oregon,2020-02-29,7.0,5.0,8.0,6.0,3.0,-1.0,0.003387056681275832
Oregon,2020-03-01,17.0,9.0,23.0,9.0,3.0,-1.0,0.003387056681275832
Oregon,2020-03-02,8.0,7.0,14.0,2.0,3.0,0.0,0.010161170043827496
Oregon,2020-03-03,10.0,12.0,40.0,2.0,1.0,-1.0,0.010161170043827496
Oregon,2020-03-04,10.0,9.0,57.0,6.0,1.0,-1.0,0.010161170043827496
Oregon,2020-03-05,7.0,8.0,38.0,4.0,1.0,-1.0,0.010161170043827496
Oregon,2020-03-06,1.0,2.0,-3.0,-1.0,1.0,1.0,0.010161170043827496
Oregon,2020-03-07,5.0,3.0,16.0,4.0,3.0,0.0,0.020322340087654992
Oregon,2020-03-08,10.0,5.0,24.0,5.0,1.0,0.0,0.04403173685658582
Oregon,2020-03-09,6.0,6.0,60.0,1.0,2.0,0.0,0.03725762349403415
Oregon,2020-03-10,8.0,8.0,71.0,3.0,0.0,0.0,0.040644680175309984
Oregon,2020-03-11,8.0,9.0,57.0,1.0,0.0,0.0,0.05419290690041331
Oregon,2020-03-12,4.0,17.0,43.0,-3.0,-3.0,1.0,0.07112819030679247
Oregon,2020-03-13,-4.0,20.0,-7.0,-11.0,-6.0,4.0,0.07112819030679247
Oregon,2020-03-14,-18.0,7.0,-12.0,-16.0,-6.0,6.0,0.057579963581689146
Oregon,2020-03-15,-11.0,4.0,16.0,-14.0,-9.0,4.0,0.08467641703189581
Oregon,2020-03-16,-5.0,17.0,53.0,-16.0,-22.0,7.0,0.11177287048210247
Oregon,2020-03-17,-22.0,12.0,63.0,-20.0,-29.0,10.0,0.16935283406379162
Oregon,2020-03-18,-25.0,8.0,76.0,-24.0,-33.0,11.0,0.1896751741514466
Oregon,2020-03-19,-28.0,6.0,76.0,-28.0,-35.0,12.0,0.21677162760165325
Oregon,2020-03-20,-32.0,4.0,66.0,-31.0,-35.0,13.0,0.3048351013148249
Oregon,2020-03-21,-40.0,-4.0,81.0,-26.0,-25.0,8.0,0.382737404984169
Oregon,2020-03-22,-37.0,-9.0,48.0,-31.0,-30.0,8.0,0.4132209151156515
Oregon,2020-03-23,-38.0,-11.0,-5.0,-40.0,-41.0,15.0,0.48773616210371984
Oregon,2020-03-24,-47.0,-19.0,-17.0,-44.0,-47.0,18.0,0.48773616210371984
Oregon,2020-03-25,-45.0,-17.0,3.0,-43.0,-48.0,18.0,0.6469278261236839
Oregon,2020-03-26,-46.0,-17.0,-1.0,-46.0,-48.0,19.0,0.7722489233308897
Oregon,2020-03-27,-50.0,-21.0,-28.0,-49.0,-47.0,20.0,1.0161170043827497
Oregon,2020-03-28,-55.0,-24.0,-25.0,-45.0,-36.0,14.0,1.1583733849963347
Oregon,2020-03-29,-51.0,-25.0,-22.0,-47.0,-38.0,12.0,1.310790935653747
Oregon,2020-03-30,-44.0,-22.0,-20.0,-48.0,-47.0,17.0,1.4056285227294703
Oregon,2020-03-31,-41.0,-15.0,4.0,-44.0,-49.0,18.0,1.6291742636936752
Oregon,2020-04-01,-39.0,-11.0,1.0,-42.0,-49.0,18.0,1.5919166401996412
Oregon,2020-04-02,-42.0,-12.0,-3.0,-46.0,-50.0,19.0,1.7273989074506744
Oregon,2020-04-03,-44.0,-12.0,-10.0,-46.0,-48.0,19.0,1.6427224904187785
Oregon,2020-04-04,-51.0,-18.0,-20.0,-45.0,-37.0,14.0,1.7612694742634327
Oregon,2020-04-05,-46.0,-18.0,-1.0,-44.0,-39.0,11.0,1.7612694742634327
Oregon,2020-04-06,-40.0,-15.0,19.0,-44.0,-48.0,17.0,1.7815918143510876
Oregon,2020-04-07,-39.0,-11.0,39.0,-42.0,-49.0,17.0,1.6630448305064336
Oregon,2020-04-08,-38.0,-10.0,53.0,-41.0,-49.0,17.0,1.7036895106817436
Oregon,2020-04-09,-39.0,-8.0,41.0,-43.0,-50.0,17.0,1.6765930572315368
Oregon,2020-04-10,-41.0,-10.0,22.0,-44.0,-49.0,18.0,1.5986907535621928
Oregon,2020-04-11,-45.0,-7.0,16.0,-41.0,-36.0,12.0,1.5174013932115729
Oregon,2020-04-12,-56.0,-24.0,5.0,-45.0,-41.0,10.0,1.554659016705607
Oregon,2020-04-13,-38.0,-15.0,34.0,-44.0,-46.0,16.0,1.530949619936676
Oregon,2020-04-14,-36.0,-12.0,42.0,-41.0,-48.0,17.0,1.530949619936676
Oregon,2020-04-15,-32.0,-8.0,27.0,-41.0,-48.0,17.0,1.436112032860953
Oregon,2020-04-16,-34.0,-7.0,35.0,-41.0,-48.0,17.0,1.4056285227294703
Oregon,2020-04-17,-38.0,-11.0,33.0,-41.0,-46.0,17.0,1.4022414660481946
Oregon,2020-04-18,-45.0,-17.0,-12.0,-41.0,-34.0,12.0,1.3446615024665054
Oregon,2020-04-19,-38.0,-14.0,16.0,-41.0,-36.0,9.0,1.2972427089286438
Oregon,2020-04-20,-31.0,-11.0,47.0,-40.0,-46.0,15.0,1.2599850854346095
Oregon,2020-04-21,-35.0,-11.0,27.0,-41.0,-47.0,17.0,1.249823915390782
Oregon,2020-04-22,-38.0,-13.0,-13.0,-46.0,-48.0,18.0,1.3412744457852295
Oregon,2020-04-23,-37.0,-9.0,20.0,-43.0,-48.0,17.0,1.3243391623788503
Oregon,2020-04-24,-40.0,-13.0,-3.0,-44.0,-46.0,18.0,1.3277262190601262
Oregon,2020-04-25,-43.0,-13.0,11.0,-37.0,-33.0,11.0,1.3853061826418154
Oregon,2020-04-26,-36.0,-13.0,28.0,-36.0,-35.0,9.0,1.3582097291916087
Oregon,2020-04-27,-32.0,-11.0,19.0,-41.0,-45.0,16.0,1.348048559147781
Oregon,2020-04-28,-31.0,-6.0,56.0,-37.0,-47.0,8.0,1.2972427089286438
Oregon,2020-04-29,-31.0,-6.0,32.0,-39.0,-47.0,16.0,1.310790935653747
Oregon,2020-04-30,-31.0,-4.0,26.0,-39.0,-47.0,16.0,1.2972427089286438
Oregon,2020-05-01,-32.0,-4.0,15.0,-37.0,-44.0,16.0,1.3615967858728846
Oregon,2020-05-02,-41.0,-10.0,-17.0,-36.0,-32.0,11.0,1.2938556522473679
Oregon,2020-05-03,-33.0,-8.0,5.0,-35.0,-32.0,9.0,1.249823915390782
Oregon,2020-05-04,-27.0,-4.0,29.0,-37.0,-43.0,14.0,1.4191767494545737
Oregon,2020-05-05,-25.0,4.0,54.0,-34.0,-44.0,15.0,1.612238980287296
Oregon,2020-05-06,-28.0,-2.0,43.0,-36.0,-44.0,15.0,1.5919166401996412
Oregon,2020-05-07,-28.0,2.0,57.0,-36.0,-44.0,15.0,1.7307859641319503
Oregon,2020-05-08,-31.0,2.0,60.0,-34.0,-43.0,14.0,1.778204757669812
Oregon,2020-05-09,-33.0,9.0,72.0,-25.0,-28.0,7.0,1.778204757669812
Oregon,2020-05-10,-25.0,8.0,40.0,-28.0,-29.0,5.0,2.0491692921718783
Oregon,2020-05-11,-30.0,-8.0,25.0,-37.0,-42.0,14.0,1.954331705096155
Oregon,2020-05-12,-31.0,-5.0,4.0,-38.0,-44.0,16.0,1.9373964216897759
Oregon,2020-05-13,-30.0,-4.0,21.0,-36.0,-43.0,15.0,1.693528340637916
Oregon,2020-05-14,-33.0,-6.0,-3.0,-41.0,-44.0,16.0,1.795140041076191
Oregon,2020-05-15,-30.0,-5.0,47.0,-33.0,-42.0,14.0,1.7206247940881227
Oregon,2020-05-16,-36.0,-8.0,15.0,-31.0,-26.0,9.0,1.530949619936676
Oregon,2020-05-17,-28.0,-6.0,21.0,-29.0,-26.0,7.0,1.4191767494545737
Oregon,2020-05-18,-26.0,-8.0,8.0,-38.0,-40.0,14.0,1.4225638061358494
Oregon,2020-05-19,-24.0,-3.0,32.0,-34.0,-41.0,14.0,1.2972427089286438
Oregon,2020-05-20,-23.0,-3.0,38.0,-33.0,-42.0,14.0,1.6427224904187785
Oregon,2020-05-21,-24.0,-1.0,25.0,-34.0,-42.0,14.0,1.212566291896748
Oregon,2020-05-22,-25.0,-1.0,39.0,-29.0,-41.0,13.0,1.171921611721438
Oregon,2020-05-23,-28.0,-1.0,84.0,-18.0,-22.0,6.0,1.2362756886656787
Oregon,2020-05-24,-19.0,1.0,91.0,-21.0,-25.0,4.0,1.0432134578329564
Oregon,2020-05-25,-25.0,-5.0,97.0,-38.0,-71.0,17.0,0.9043441339006472
Oregon,2020-05-26,-20.0,0.0,74.0,-30.0,-40.0,12.0,0.8095065468249238
Oregon,2020-05-27,-17.0,1.0,106.0,-27.0,-39.0,12.0,0.7722489233308897
Oregon,2020-05-28,-18.0,4.0,89.0,-28.0,-39.0,12.0,0.9111182472631988
Oregon,2020-05-29,-23.0,-1.0,78.0,-27.0,-37.0,12.0,0.9314405873508538
Oregon,2020-05-30,-32.0,-9.0,0.0,-27.0,-17.0,8.0,1.049987571195508
Oregon,2020-05-31,-20.0,-2.0,48.0,-20.0,-17.0,5.0,1.1482122149525071
Oregon,2020-06-01,-11.0,4.0,84.0,-24.0,-36.0,10.0,1.270146255478437
Oregon,2020-06-02,-13.0,5.0,87.0,-25.0,-38.0,11.0,1.3378873891039538
Oregon,2020-06-03,-12.0,7.0,98.0,-24.0,-38.0,11.0,1.3175650490162987
Oregon,2020-06-04,-15.0,6.0,81.0,-26.0,-38.0,11.0,1.4225638061358494
Oregon,2020-06-05,-19.0,1.0,56.0,-27.0,-37.0,11.0,1.574981356793262
Oregon,2020-06-06,-25.0,-1.0,27.0,-24.0,-16.0,7.0,1.7240118507693984
Oregon,2020-06-07,-19.0,-2.0,15.0,-24.0,-19.0,6.0,2.0254598954029475
Oregon,2020-06-08,-14.0,-1.0,52.0,-27.0,-36.0,11.0,1.7273989074506744
Oregon,2020-06-09,-16.0,2.0,38.0,-30.0,-38.0,12.0,2.320133826673945
Oregon,2020-06-10,-11.0,3.0,107.0,-25.0,-37.0,10.0,2.3540043934867034
Oregon,2020-06-11,-14.0,3.0,82.0,-26.0,-38.0,11.0,2.709645345020666
Oregon,2020-06-12,-20.0,-2.0,32.0,-28.0,-37.0,12.0,2.8756111224031815
Oregon,2020-06-13,-22.0,-1.0,42.0,-20.0,-14.0,6.0,3.1127050900924895
Oregon,2020-06-14,-14.0,-1.0,74.0,-15.0,-16.0,3.0,2.9501263693912496
Oregon,2020-06-15,-13.0,-2.0,49.0,-27.0,-37.0,11.0,3.7020529526344843
Oregon,2020-06-16,-13.0,2.0,57.0,-27.0,-38.0,11.0,3.261735584068626
Oregon,2020-06-17,-9.0,5.0,127.0,-22.0,-37.0,9.0,4.118660924431412
Oregon,2020-06-18,-11.0,7.0,120.0,-22.0,-38.0,9.0,3.2786708674750056
Oregon,2020-06-19,-15.0,4.0,115.0,-21.0,-37.0,7.0,3.4717330983077277
Oregon,2020-06-20,-21.0,3.0,88.0,-14.0,-15.0,4.0,3.505603665120486
Oregon,2020-06-21,-9.0,6.0,104.0,-10.0,-14.0,1.0,4.586074746447476
Oregon,2020-06-22,-8.0,2.0,140.0,-21.0,-38.0,8.0,4.453979535877719
Oregon,2020-06-23,-8.0,5.0,143.0,-21.0,-39.0,9.0,4.850265167586992
Oregon,2020-06-24,-8.0,4.0,124.0,-21.0,-37.0,9.0,4.31511021194541
Oregon,2020-06-25,-9.0,6.0,117.0,-21.0,-38.0,9.0,4.07124213089355
Oregon,2020-06-26,-15.0,2.0,122.0,-19.0,-37.0,8.0,4.220272624869687
Oregon,2020-06-27,-19.0,0.0,129.0,-8.0,-14.0,3.0,4.552204179634718
Oregon,2020-06-28,-11.0,-2.0,61.0,-11.0,-14.0,3.0,5.094133248638851
Oregon,2020-06-29,-7.0,1.0,114.0,-21.0,-36.0,9.0,5.144939098857989
Oregon,2020-06-30,-6.0,5.0,101.0,-21.0,-38.0,10.0,5.138164985495437
Oregon,2020-07-01,-3.0,8.0,105.0,-18.0,-38.0,9.0,5.534450617204709
Oregon,2020-07-02,-2.0,16.0,126.0,-16.0,-40.0,8.0,5.846059831882086
Oregon,2020-07-03,-9.0,16.0,143.0,-19.0,-56.0,11.0,7.681844553133587
Oregon,2020-07-04,-36.0,4.0,150.0,-21.0,-27.0,3.0,7.780069196890587
Oregon,2020-07-05,-15.0,-6.0,100.0,-9.0,-20.0,1.0,5.256711969340091
Oregon,2020-07-06,-7.0,1.0,114.0,-18.0,-40.0,9.0,6.906208573121422
Oregon,2020-07-07,-9.0,4.0,103.0,-21.0,-40.0,10.0,5.277034309427746
Oregon,2020-07-08,-7.0,6.0,144.0,-19.0,-38.0,9.0,6.852015666221009
Oregon,2020-07-09,-10.0,4.0,106.0,-21.0,-38.0,9.0,6.415085354336426
Oregon,2020-07-10,-14.0,3.0,117.0,-19.0,-37.0,8.0,6.57427701835639
